track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_minute
6S0UqyKhplRUDKAuSEwvLl,Brett Eldredge,Hideaway - New Boots,Hideaway,3,163360,False,0.69,0.373,8,-5.566,1,0.0286,0.618,0.0,0.128,0.473,124.082,3,country,2.7226666666666666
5khtfo0cmcluTkYSevgd1L,Brett Eldredge,Oklahoma Smokeshow - Breakout Country,Hideaway,0,163360,False,0.69,0.373,8,-5.566,1,0.0286,0.618,0.0,0.128,0.473,124.082,3,country,2.7226666666666666
4oTZdXrLOVglANyo1dLa5L,Brett Eldredge,Never Leave - Country Magic,Hideaway,0,163360,False,0.69,0.373,8,-5.566,1,0.0286,0.618,0.0,0.128,0.473,124.082,3,country,2.7226666666666666
4T9NkV23VehFveulDtI7KC,Brett Eldredge,New Country Hits,Hideaway,0,163360,False,0.69,0.373,8,-5.566,1,0.0286,0.618,0.0,0.128,0.473,124.082,3,country,2.7226666666666666
14vlb2rrtYJc2t5eN0Qxnp,Brett Eldredge,Burn Burn Burn - Hot Country Hits,Hideaway,0,163360,False,0.69,0.373,8,-5.566,1,0.0286,0.618,0.0,0.128,0.473,124.082,3,country,2.7226666666666666
1Km9uekyhNf8LzAHflscWg,Upchurch,Hideas: The Album,Hideas 9,43,182122,True,0.942,0.76,10,-6.886,0,0.163,0.0648,5.79e-05,0.134,0.37,110.036,4,country,3.0353666666666665
6TLV6M2ZYR450HacvZCXik,Yuvan Shankar Raja;Sanjith Hegde,Coffee With Kadhal (Original Motion Picture Soundtrack),Hi Hello,49,230191,False,0.719,0.812,1,-7.493,0,0.0421,0.296,7.81e-06,0.0892,0.684,119.996,4,k-pop,3.836516666666667
4HlFJV71xXKIGcU3kRyttv,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",82,216773,False,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4,rock,3.6128833333333334
0obIo2GEab6qqms6t3JaMY,Bruce Channel,Hey! Baby (Deluxe Edition Remastered),Hey! Baby - Remastered,62,143627,False,0.515,0.623,9,-5.597,1,0.036,0.359,0.0,0.274,0.643,64.253,4,rock-n-roll,2.3937833333333334
3dAiWRwZXd8pEOhItkkZXb,Bachman-Turner Overdrive,Fiesta temática 70s,Hey You,0,210893,False,0.491,0.849,9,-5.188,1,0.0309,0.0526,0.0094,0.274,0.932,118.161,4,blues,3.514883333333333
4RCWB3V8V0dignt99LZ8vH,Plain White T's,All That We Needed,Hey There Delilah,80,232533,False,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4,rock,3.87555
2yqTEHKrGZQ4TjdrW83E8p,Kip Moore,Tailgate Country,Hey Pretty Girl,0,215920,False,0.431,0.373,2,-10.76,1,0.0277,0.16,1.41e-05,0.259,0.0884,85.548,1,country,3.5986666666666665
5nG2hbCPI0urycsRN8M3OR,Bombay Jayashri;Darbuka Siva,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),Hey Nijame,39,274864,False,0.34,0.465,0,-11.631,1,0.0453,0.718,0.0652,0.142,0.0686,97.54,3,classical,4.581066666666667
6Rpbzk2LC8xWZI93RyodAq,Ozuna;Feid,Hey Mor,Hey Mor,75,196600,False,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4,latin,3.276666666666667
1zsPaEkglFvxjAhrM8yhpr,Ozuna;Feid,OzuTochi,Hey Mor,77,196600,False,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4,reggae,3.276666666666667
4yVys4jJNffGADPkmSDzpJ,David Guetta;DJ LBR,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - DJ LBR Remix",57,203618,False,0.425,0.774,9,-3.695,1,0.112,0.000209,3.84e-05,0.169,0.209,179.998,4,edm,3.3936333333333333
0STpFM8rsicjXquXMyg8ih,David Guetta;Nicki Minaj;Bebe Rexha;Afrojack,Want to Want Me - 10s Pop,Hey Mama,46,192560,False,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.524,85.979,4,edm,3.2093333333333334
0FtatFiR93fHKIdLxmv8ar,Panic! At The Disco,Alternative Rock Mixtape,"Hey Look Ma, I Made It",2,169666,False,0.577,0.834,5,-3.337,1,0.0689,0.0134,0.0,0.121,0.575,107.936,4,rock,2.8277666666666668
5z7GGdAezDWdJxBlAM4Hkf,Steppenwolf,On air 70's Hits,Hey Lawdy Mama - Single Version,0,178760,False,0.589,0.831,4,-12.373,1,0.0615,0.0195,2.41e-05,0.0635,0.511,98.813,4,blues,2.9793333333333334
6EfGUQtLk3xVc64tk8ihTL,Ilaiyaraaja,Muthal Mariyathai (Original Motion Picture Soundtrack),Hey Kiliyirukku,46,68205,False,0.803,0.572,0,-9.308,1,0.205,0.811,0.00338,0.0962,0.79,112.478,3,k-pop,1.13675
3tNyFKxcFszV0TiDDJsYVx,Elvis Presley,Elvis Now,Hey Jude,56,271573,False,0.333,0.338,3,-15.48,1,0.0278,0.783,0.000116,0.11,0.627,78.662,4,rock-n-roll,4.5262166666666666
0NWPxcsf5vdjdiFUI8NgkP,Jimi Hendrix,Are You Experienced,Hey Joe,70,210160,False,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4,blues,3.502666666666667
3OoivGRgydZVFGzXh77rEA,Divya Kumar,ABCD 2,Hey Ganaraya,45,292799,False,0.509,0.933,0,-7.034,1,0.257,0.607,0.0302,0.0595,0.429,118.871,4,folk,4.879983333333334
3cR5ZtQ4JqGj4VHBb1gvFf,CNCO;Meghan Trainor;Sean Paul,Hey DJ (Remix),Hey DJ - Remix,60,189363,False,0.564,0.89,5,-4.286,1,0.107,0.0918,0.0,0.0819,0.636,180.112,4,reggae,3.15605
4lhqb6JvbHId48OUJGwymk,Avicii,True,Hey Brother,77,255093,False,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4,edm,4.25155
7opmuePHHDBml8hNvrza4R,Cynthia Luz;NOG;Pedro Lotto,Do Caos ao Nirvana,Hey Boy,42,185454,False,0.646,0.476,0,-9.249,1,0.409,0.572,0.0,0.229,0.703,87.876,4,r-n-b,3.0909
6b0niK2zmoE9kZY5HkLGen,Tungevaag;Raaban;A7S,10's Dance Classics,Hey Baby,0,180490,False,0.694,0.888,11,-2.983,1,0.0723,0.0353,0.0,0.275,0.691,124.996,4,edm,3.008166666666667
6VaZ84jVkpCXUf5IFXcW2K,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Classical Christmas,"Herz und Mund und Tat und Leben, Cantata BWV 147 - Arr. Robert Bockholt: Jesu Joy of Men's Desiring",0,204666,False,0.138,0.173,7,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,4,classical,3.4111
5zrxKUk0KCbic2yoilTPs8,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Classical Christmas 2022,"Herz und Mund und Tat und Leben, Cantata BWV 147 - Arr. Robert Bockholt: Jesu Joy of Men's Desiring",1,204666,False,0.138,0.173,7,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,4,classical,3.4111
3hyLdoIjuv5JV0MyE4GQkg,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Weihnachten Klassik 2022,"Herz und Mund und Tat und Leben, Cantata BWV 147 - Arr. Robert Bockholt: Jesu Joy of Men's Desiring",0,204666,False,0.138,0.173,7,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,4,classical,3.4111
5fOjFkFA0k5MTOo1LmnVTO,Janji;Johnning,Heroes Tonight,Heroes Tonight,69,208139,False,0.537,0.786,8,-4.331,1,0.0317,0.075,0.0,0.253,0.178,127.994,3,edm,3.4689833333333335
3zU9rdflI65tK4dkkNSp77,Alesso;Tove Lo,Forever,Heroes (we could be),72,210013,False,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,4,edm,3.5002166666666668
779ooI3rBd0CLqCiiJmtVo,Chad Kroeger;Josey Scott,Hero (feat. Josey Scott),Hero (feat. Josey Scott),66,200480,False,0.427,0.843,4,-4.54,1,0.0364,0.00216,0.0,0.179,0.304,147.387,3,metal,3.3413333333333335
5g1BARk25uUJtEPSUwcjnU,Cash Cash;Christina Perri,"Blood, Sweat & 3 Years",Hero (feat. Christina Perri),67,197840,False,0.47,0.85,1,-2.825,0,0.0363,0.0627,0.0,0.118,0.148,149.876,4,edm,3.2973333333333334
1PAgmT6YqGhd6zT9kN9gIo,Enrique Iglesias,Escape,Hero,70,264240,False,0.346,0.641,7,-5.627,1,0.0504,0.136,8.4e-06,0.108,0.159,77.281,4,latin,4.404
6Epp9ml7BLZBcg0icTFTQu,Los Loud Jets,Buen Rock Esta Noche,Hermosa Laura,40,162133,False,0.329,0.429,0,-14.43,0,0.035,0.47,0.0,0.0965,0.652,177.062,4,rock-n-roll,2.7022166666666667
4xoC85cReQ3fobSv12Oi1w,Juanes,Para entrar en calor,Hermosa Ingrata,0,181840,False,0.729,0.764,9,-6.138,0,0.0452,0.201,0.000598,0.0807,0.964,94.017,4,latin,3.030666666666667
1X1MdQKW9jW2XvpsOyGVMR,Grupo Yndio,15 Grandes Exitos,Herida De Amor (Love Hurts),29,240091,False,0.441,0.538,9,-8.29,1,0.0279,0.0773,0.0,0.114,0.224,79.024,4,rock-n-roll,4.001516666666666
4Cw1fQBX3TaiZQwOAyddnj,Jamie Miller;salem ilese,Here’s Your Perfect (with salem ilese),Here’s Your Perfect (with salem ilese),67,158594,False,0.613,0.493,6,-5.437,1,0.0512,0.421,0.0,0.19,0.434,114.863,4,soul,2.6432333333333333
7LDUYbTYPRIRlGwjITha45,Jamie Miller,Coffee Moment,Here's Your Perfect,0,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul,2.6432333333333333
5wGHHgmDBF9mLMRwicpvvC,Jamie Miller,Give You Love - Cozy Hits,Here's Your Perfect,0,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul,2.6432333333333333
2aTKrdenCq5qBOoJPFdn4P,Jamie Miller,Here's Your Perfect,Here's Your Perfect,78,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul,2.6432333333333333
1SE64QBKkhpdUb7rp48P1x,Jamie Miller,20s Love Songs,Here's Your Perfect,1,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul,2.6432333333333333
0pS1COD3QAwZqVbHkqBBWZ,Jamie Miller,Good Enough - Easy Pop,Here's Your Perfect,0,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul,2.6432333333333333
0KIsIopaTZhlgmJiNGslIO,Jamie Miller,Relaxing Pop,Here's Your Perfect,2,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul,2.6432333333333333
1bYI5bQggwEA4JAwr0qD31,Whitesnake,80's,Here I Go Again 87 - 2018 Remaster,0,275395,False,0.367,0.824,7,-6.763,1,0.0377,0.0121,8.55e-05,0.155,0.253,89.946,4,blues,4.589916666666666
6Nd6ntkzr4t8o1FKPGOSMt,Whitesnake,Whitesnake (2018 Remaster),Here I Go Again - 2018 Remaster,69,275395,False,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4,blues,4.589916666666666
567EwOGPAXg7Y9DQZTEFEE,Whitesnake,Saints and Sinners (2013 Remaster),Here I Go Again - 2011 Remaster,60,308240,False,0.234,0.75,4,-7.034,0,0.0738,0.369,0.000805,0.139,0.316,173.82,4,blues,5.137333333333333
0SosXGf8KAZJxcgfnDR054,Michelle Simonal,"Vintage Café: Lounge and Jazz Blends, Vol. 22",Here I Go Again,0,149964,False,0.479,0.319,4,-13.824,0,0.109,0.898,0.00317,0.409,0.339,169.789,4,jazz,2.4994
3lHoL4ofPul04MCOsGXxnZ,Lee Richardson;Jonathan Murill;Tom Ford;James Cocozza;Sarah Norman,Tribal Pop,Here Comes the Thunder,47,157308,False,0.692,0.659,5,-4.909,0,0.0585,0.00832,7.17e-06,0.0854,0.26,90.023,4,blues,2.6218
2lFJU6QpogoFm524M5yF7b,Doris Day,Christmas Only: The Timeless Classic Collection,Here Comes Santa Claus,0,157213,False,0.656,0.366,0,-9.548,1,0.0446,0.94,1.33e-05,0.219,0.823,184.436,4,jazz,2.620216666666667
6HAVjFro6OKMcY2xHOP0l7,Shallou,Here,Here,59,192133,False,0.643,0.558,7,-9.681,1,0.0477,0.746,0.209,0.135,0.238,106.95,4,soul,3.2022166666666667
3nk5Erbb2B36oA4Y8K6hcO,Michael Ray,Laidback Country,Her World or Mine,0,208506,False,0.568,0.499,4,-6.597,1,0.0288,0.638,0.0,0.122,0.243,143.759,4,country,3.4751
13JoLz1uqiif77Bs1tSKlh,Rotlaus,Her,Her,46,237386,False,0.62,0.724,7,-7.875,0,0.0262,0.104,0.000354,0.26,0.279,111.992,4,country,3.9564333333333335
1UKobFsdqNXQb8OthimCKe,"Crosby, Stills & Nash","Crosby, Stills & Nash",Helplessly Hoping - 2005 Remaster,68,157893,False,0.483,0.159,7,-13.648,1,0.0353,0.914,0.0,0.111,0.423,146.721,4,blues,2.63155
63kd4m3VFxcJjPVVtbVNAu,Louis Armstrong,"Hello, Dolly! (Remastered)","Hello, Dolly!",62,147000,False,0.0,0.405,0,-9.935,1,0.0,0.842,0.00114,0.198,0.0,0.0,0,jazz,2.45
5ygEUpyZy5qtZ1423zymBW,Arctic Monkeys,The Car,Hello You,41,244932,False,0.394,0.452,4,-9.923,0,0.0321,0.276,0.00998,0.193,0.653,169.298,4,rock,4.0822
6ImmlZj8ysK2jDnqqbKp60,Ricky Nelson,Rick Is 21,"Hello Mary Lou, Goodbye Heart - Remastered",56,138546,False,0.602,0.633,9,-9.756,1,0.0314,0.502,0.0,0.0614,0.931,98.995,4,rock-n-roll,2.3091
7m0ZqFw6SHoAvtEccpMOs3,Creedence Clearwater Revival,Best 70s Rock Tunes,Hello Mary Lou,2,134440,False,0.633,0.674,9,-8.638,1,0.0348,0.0572,0.00154,0.0504,0.965,103.426,4,country,2.240666666666667
72ysGFB4mZTgQsPqN9PzPS,CL,Hello Bitches,Hello Bitches,66,178177,False,0.714,0.884,11,-2.932,1,0.113,0.00985,0.0,0.439,0.584,145.075,4,k-pop,2.9696166666666666
3r23r7Ad7eXi0xKcBYd506,Rev Theory,Halloween Metal Nights,Hell Yeah,0,247613,False,0.355,0.982,3,-3.408,0,0.107,0.00011,3.54e-06,0.0212,0.398,167.889,4,blues,4.126883333333334
3t5tdzQKEqI3wqHIGCdNoB,Riley Green,We Out Here: Live,Hell Of A Way To Go - Live,47,223406,False,0.44,0.472,6,-9.026,1,0.0596,0.86,0.0,0.968,0.548,142.288,4,country,3.7234333333333334
5bssn5TFInaosqvW4GQJC8,Riley Green,Hell Of A Way To Go (Acoustic),Hell Of A Way To Go,41,166133,False,0.481,0.74,6,-4.672,1,0.0277,0.0262,0.0,0.157,0.669,150.053,4,country,2.768883333333333
246ton97bgCFoFWGbQnsTg,Bhuvan Bam;Lost Stories;somanshu,Heer Ranjha (Lost Stories & somanshu Remix),Heer Ranjha (Lost Stories & somanshu Remix),43,181714,False,0.631,0.674,2,-5.619,1,0.034,0.173,9.26e-06,0.299,0.276,104.901,1,indie,3.028566666666667
0HyUg9qRtBLzzbo0ZqfUu4,Bhuvan Bam,Heer Ranjha,Heer Ranjha,56,261804,False,0.539,0.547,2,-11.391,1,0.0345,0.842,0.00771,0.0774,0.175,97.066,3,indie,4.3634
63FDsukmewLm1mFS3haA9H,twocolors,Arbeitsmusik Herbst/Winter 2022/2023,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,edm,2.2
59sSq8nXYCeNzPQI9dnIMH,twocolors,EDM Gaming Music Autumn/Winter 2022,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,edm,2.2
2LxPZqd0ksrNGYBKh3vrhV,twocolors,Night Drive Autumn/Winter 2022/23,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,edm,2.2
0fWnYPFk3Qswkg7MmM6Q8z,twocolors,Ballermann Hits Party 2023,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,edm,2.2
0CkwGzywZ3js4Hcmb0RkQn,twocolors,Mega Hits Autumn/Fall 2022,Heavy Metal Love,3,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,edm,2.2
6ndj9mwGI2t50WWLPwLzIM,Zach Bryan,Finest Country,Heavy Eyes,0,190780,False,0.471,0.912,5,-3.032,1,0.0724,0.032,0.0,0.343,0.613,139.667,4,country,3.179666666666667
3nEHrvNNtgLv9rneTAYVr4,Swedish House Mafia;Connie Constance,Paradise Again,Heaven Takes You Home (feat. Connie Constance),79,214071,False,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,edm,3.56785
7sWuIc5mCxnkyMvg9Yw7Q0,Swedish House Mafia;Connie Constance,EDM Gaming Music Autumn/Winter 2022,Heaven Takes You Home,0,214071,False,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,edm,3.56785
4iWytemcQqCczcPPpT0L0P,The Elgins,Hitsville USA - The Motown Singles Collection 1959-1971,Heaven Must Have Sent You - Mono Single,44,152933,False,0.656,0.523,2,-9.341,0,0.0287,0.305,1.42e-06,0.102,0.681,139.0,4,soul,2.5488833333333334
7Ewz6bJ97vUqk5HdkvguFQ,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Heaven,77,243360,False,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,4,rock,4.056
1HXy5I3HTWq8OvxCn0z7G7,Kane Brown,Kane Brown (Deluxe Edition),Heaven,73,179506,False,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,4,country,2.9917666666666665
4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Kid Krow,Heather,87,198040,False,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3,pop,3.300666666666667
6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,Heathens,81,195920,False,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,4,rock,3.2653333333333334
0zlaa4AmbFE7MVDijsyD9Q,Greta Van Fleet,The Battle at Garden’s Gate,Heat Above,67,341255,False,0.338,0.847,3,-3.692,1,0.0458,0.00881,0.00105,0.147,0.232,139.061,4,blues,5.687583333333333
1udS0lQ0dypXEoKjP1JHwa,Papon,Karwaan,Heartquake,45,201254,False,0.339,0.497,5,-8.904,1,0.0494,0.727,2.18e-06,0.103,0.556,149.965,3,folk,3.354233333333333
7u5Yop62YKg1uws7uKyKE5,George Strait,Country USA,Heartland - Pure Country/Soundtrack Version,0,138160,False,0.449,0.89,8,-9.5,1,0.05,0.0521,7.82e-05,0.112,0.696,156.978,4,country,2.3026666666666666
7pgIbZ3tWdXLUAlofe3r2i,Prateek Kuhad,The Way That Lovers Do,Heartbroken,40,187733,False,0.661,0.481,0,-10.962,1,0.0294,0.662,0.0791,0.0789,0.154,119.974,4,folk,3.1288833333333335
6xNwKNYZcvgV3XTIwsgNio,Elvis Presley,Elvis' Golden Records,Heartbreak Hotel,58,127560,False,0.696,0.21,4,-11.922,1,0.067,0.84,1.62e-06,0.107,0.717,93.543,4,rock-n-roll,2.126
2IfE8FhnPPEBSS4rL1qhBb,Elvis Presley,Elvis 30 #1 Hits,Heartbreak Hotel,56,127960,False,0.694,0.295,9,-8.672,1,0.0611,0.843,1.42e-06,0.0856,0.729,93.577,4,rock-n-roll,2.1326666666666667
1iUgrte2PxLxQ6Te95RnAV,Elvis Presley,Elvis 30 #1 Hits (Expanded Edition),Heartbreak Hotel,63,127960,False,0.695,0.295,9,-8.672,1,0.0609,0.843,1.58e-06,0.0856,0.732,93.574,4,rock-n-roll,2.1326666666666667
5K6Ssv4Z3zRvxt0P6EKUAP,Galantis;David Guetta;Little Mix,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),79,183725,False,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,4,edm,3.0620833333333333
3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,TAKE TIME,Heartbreak Anniversary,84,198370,False,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3,pop,3.3061666666666665
11X4Gw3T4hoktVruLgTnm1,José González,Veneer,Heartbeats,66,160240,False,0.554,0.15,3,-16.746,1,0.0338,0.974,0.735,0.0698,0.314,87.956,4,folk,2.6706666666666665
5EgYDyMDCi8X0zDydTF7Rb,BTS,BTS WORLD (Original Soundtrack),Heartbeat (BTS World Original Soundtrack),66,253303,False,0.437,0.716,5,-4.306,1,0.05,0.39,0.0,0.208,0.307,170.094,4,k-pop,4.221716666666667
6GREIx79VAYuT0DYDGTIJh,Enrique Iglesias;Nicole Scherzinger,Euphoria,Heartbeat,56,256226,False,0.567,0.888,10,-3.201,1,0.0993,0.0228,0.0,0.279,0.41,129.962,4,latin,4.270433333333333
3Mz7i60GsWWLRyDeAIuCZA,SURAN,"Strong Woman Do Bong Soon, Pt. 2 (Original Television Soundtrack)",Heartbeat,55,232653,False,0.679,0.541,7,-5.132,1,0.0332,0.662,0.0,0.338,0.28,111.784,4,k-pop,3.87755
1hBvUKlvyia60edCcBsxkv,Shallou,Heartaches,Heartaches,59,207627,False,0.764,0.489,7,-9.41,1,0.0332,0.249,0.00176,0.0894,0.496,119.953,4,soul,3.46045
5VFKfahPr6qgucDOv7oMIh,Jon Pardi,Mientras hago aromaterapia,Heartache On The Dance Floor,0,205200,False,0.596,0.833,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,115.997,4,country,3.42
3N35KfOEekTaN0uctl7gLt,Jan & Dean,Wiggle Wobble (50's & 60's Collection of Music),Heart and Soul,0,129453,False,0.577,0.68,4,-7.362,1,0.0313,0.501,0.0,0.212,0.913,125.069,4,rock-n-roll,2.15755
4JmbtS0Muijl37KP9lDscy,SUNMI,Heart Burn,Heart Burn,71,193173,False,0.84,0.656,6,-5.162,0,0.0401,0.0287,4.38e-06,0.0714,0.783,121.99,4,k-pop,3.21955
1zpFTApsJK8n8FO9XUeGJW,Enrique Iglesias,SEX AND LOVE (Deluxe),Heart Attack,45,170146,False,0.553,0.892,4,-4.039,1,0.0667,0.0639,0.0,0.426,0.479,77.01,4,latin,2.8357666666666668
7woW97CfcWaKtuC6W5BP2K,Michael Jackson,Dangerous,Heal the World,68,384306,False,0.545,0.485,9,-8.045,1,0.0485,0.537,1.8e-06,0.104,0.101,80.948,4,soul,6.4051
4eNOLmx8r2IJAVKvBBL1jv,Lil Tjay;Polo G;Fivio Foreign,Destined 2 Win,Headshot (feat. Polo G & Fivio Foreign),75,144349,True,0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,0.395,118.0,4,r-n-b,2.4058166666666665
3qFSZXYoXpyjTvlG4jX9hJ,Zach Bryan,Single Saturday Night - Country Songs,Heading South,0,210304,True,0.617,0.378,4,-7.108,1,0.0662,0.808,2.33e-05,0.179,0.345,98.299,4,country,3.5050666666666666
1Ta6e4rjUBexrZ6SQkCNPF,Jesper Munk,Head In The Clouds,Head In The Clouds,36,228905,False,0.594,0.384,5,-11.796,1,0.0418,0.861,0.575,0.126,0.462,77.823,4,blues,3.8150833333333334
6cx06DFPPHchuUAcTxznu9,Joel Corry;MNEK,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),80,166028,False,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,edm,2.7671333333333332
1a4k2osHzhVwhvgINJERyN,Dimitri Vegas & Like Mike,Pirates of the Caribbean: Dead Men Tell No Tales (Original Motion Picture Soundtrack),He's a Pirate - Hans Zimmer vs Dimitri Vegas & Like Mike / Bonus Track,51,210973,False,0.631,0.918,2,-4.92,0,0.0374,0.00116,0.387,0.101,0.338,112.489,3,edm,3.5162166666666668
0oLdHGk4fPMd4TBXMTKEed,The Chiffons,(60's) Sixties Collected Volume 2,He's So Fine - Remastered 2000,0,112520,False,0.558,0.633,7,-3.265,1,0.0329,0.487,0.0,0.129,0.871,72.494,4,blues,1.8753333333333333
38RDIxRTSMSfU3IIQJpeq9,Los Solitarios,Imágenes III,He venido a despedirme,35,165666,False,0.238,0.276,2,-11.992,1,0.03,0.135,0.0,0.0922,0.387,158.711,3,rock-n-roll,2.7611
4xFakuJCAMiOCbclGhV53W,Los Baby's,Antología...Los Baby's,He perdido una perla,31,167533,False,0.639,0.433,5,-9.383,1,0.052,0.367,0.0,0.106,0.773,116.548,4,rock-n-roll,2.7922166666666666
4SOdFupLOdXAj7tRuQfB7q,Parthiv Gohil,Celebrating Parthiv Gohil,He Tane Jata Joi,35,86465,False,0.688,0.512,11,-5.377,1,0.0349,0.69,0.0,0.453,0.903,150.07,3,folk,1.4410833333333333
2lyh5kOAC98ZJikzYSZN8n,Jagjit Singh,Hey Gobind Hey Gopal,He Ram He Ram,51,253000,False,0.601,0.276,0,-17.906,1,0.0264,0.717,0.0,0.191,0.697,91.56,4,k-pop,4.216666666666667
0aH8SQxdgigxxGaH0RvIyM,Roberto Jordan,Roberto Jordán,Hazme una Señal,30,147356,False,0.683,0.6,0,-12.877,1,0.0503,0.699,0.111,0.419,0.921,123.019,4,rock-n-roll,2.4559333333333333
0kYMwaQWABTkFff8AZjmYI,Mother Mother,Inside (Deluxe),Hayloft II,78,215040,False,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,4,indie,3.584
2kS6td1yvmpNgZTt1q5pQq,Mother Mother,O My Heart,Hayloft,78,181680,False,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,4,indie,3.028
3u8yV3BNmVKhh4epeyS7dG,Los Solitarios,Serie Diamante (USA),Hay cosas inolvidables,30,169680,False,0.387,0.51,0,-9.855,1,0.0327,0.711,4.16e-06,0.161,0.64,96.83,4,rock-n-roll,2.828
0krrJiog8dCs2JhQxASxFu,Joan Sebastian,15 Éxitos,Hay Un Tren A Las Cinco,44,189010,False,0.673,0.644,4,-7.909,1,0.0446,0.701,1.11e-06,0.0856,0.9,93.389,4,r-n-b,3.150166666666667
7FzVgFOvltyHGJwZhBXJsz,Grupo Lluvia,"Colección De Oro: Hitazos De Los 70s Con Grupo Lluvia, Vol. 3",Hay Luto En Mi Alma,31,263918,False,0.455,0.527,0,-6.903,1,0.0273,0.612,1.09e-06,0.183,0.377,148.076,4,rock-n-roll,4.398633333333334
0GzuHFG4Ql6DoyxFRnIk3F,Maluma;The Weeknd,Hawái (Remix),Hawái - Remix,72,200481,False,0.766,0.788,6,-3.128,0,0.312,0.105,5.81e-06,0.142,0.609,179.984,4,latin,3.34135
1L3Nsi7YXtBxTdnbqektia,Darshan Raval,Hawa Banke,Hawa Banke,71,171987,False,0.625,0.598,7,-6.6,0,0.0373,0.616,0.0,0.299,0.5,90.078,4,pop,2.86645
